	label	label_color	node	branch_id	branch_id_alias	branch_lam	branch_dist	S0_pseudotime	S3_pseudotime	S2_pseudotime	S5_pseudotime	S4_pseudotime	S1_pseudotime
Prog_672	MEP	#286ee1	26	(82, 6)	('S4', 'S3')	0.004893347337133863	7.08305097920162e-05	0.018318840701602637	0.005937669306665542	0.02101941960861964	0.016265861427465084	0.004893347337133863	0.034705874270942634
Prog_678	LTHSC	#40bdbd	30	(82, 6)	('S4', 'S3')	0.007198915883062533	0.0003095108471888108	0.01601327215567397	0.003632100760736872	0.018713851062690967	0.013960292881536414	0.007198915883062533	0.03240030572501397
Prog_642	CMP	#d84f40	52	(6, 1)	('S3', 'S0')	0.003683151556554435	0.0006454374933999118	0.00869801983838266	0.003683151556554435	0.011398598745399662	0.014011343677353977	0.01451416820035384	0.025085053407722657
HSPC_697	MPP2	#000000	52	(6, 1)	('S3', 'S0')	0.00375650528185627	0.002117614002226849	0.008624666113080826	0.00375650528185627	0.011325245020097827	0.014084697402655812	0.014587521925655675	0.025011699682420823
HSPC_703	MPP1	#db721b	3	(83, 1)	('S1', 'S0')	0.0036070971756848908	0.00041503859124440815	0.012779936393655107	0.0251611077885922	0.015480515300672109	0.035489299909391744	0.03599212443239161	0.0036070971756848908
HSPC_709	LMPP	#7c5246	49	(6, 1)	('S3', 'S0')	0.010095897231434324	0.0006025209882887429	0.0022852741635027707	0.010095897231434324	0.004985853070519772	0.020424089352233867	0.02092691387523373	0.018672307732842768
HSPC_679	LMPP	#7c5246	54	(83, 1)	('S1', 'S0')	0.013725473164829484	0.000937335548581769	0.002661560404510514	0.015042731799447609	0.005362139311527515	0.025370923920247153	0.025873748443247017	0.013725473164829484
HSPC_692	MPP	#eea113	63	(83, 1)	('S1', 'S0')	0.01508367325018509	0.000197434529681192	0.0013033603191549073	0.013684531714092002	0.004003939226171908	0.024012723834891544	0.02451554835789141	0.01508367325018509
HSPC_698	LMPP	#7c5246	57	(83, 1)	('S1', 'S0')	0.014024207375848141	0.0006608128464478357	0.0023628261934918564	0.014743997588428951	0.005063405100508857	0.025072189709228494	0.025575014232228358	0.014024207375848141
HSPC_704	MPP3	#bd4040	25	(83, 1)	('S1', 'S0')	0.01186158578524062	0.0002359474607373161	0.004525447784099378	0.01690661917903647	0.0072260266911163785	0.027234811299836015	0.02773763582283588	0.01186158578524062
HSPC_716	MPP1	#db721b	12	(83, 1)	('S1', 'S0')	0.005989751090771465	0.0001700829014751161	0.010397282478568533	0.022778453873505626	0.013097861385585535	0.03310664599430517	0.033609470517305035	0.005989751090771465
HSPC_680	LMPP	#7c5246	72	(83, 1)	('S1', 'S0')	0.01541468696193134	0.0004085868994457441	0.000972346607408657	0.013353518002345752	0.003672925514425658	0.023681710123145294	0.02418453464614516	0.01541468696193134
HSPC_687	LMPP	#7c5246	57	(83, 1)	('S1', 'S0')	0.014067733588939712	0.0009644793538435639	0.0023192999804002856	0.01470047137533738	0.0050198788874172865	0.025028663496136923	0.025531488019136787	0.014067733588939712
HSPC_699	LMPP	#7c5246	8	(80, 1)	('S2', 'S0')	0.0014642927495727447	0.0007820088198253582	0.0012362861574442563	0.013617457552381352	0.0014642927495727447	0.023945649673180892	0.024448474196180757	0.017623319726784253
HSPC_705	LMPP	#7c5246	49	(6, 1)	('S3', 'S0')	0.01030703454767661	0.0013929203596951944	0.0020741368472604847	0.01030703454767661	0.004774715754277486	0.020635226668476152	0.021138051191476014	0.018461170416600482
HSPC_717	MPP1	#db721b	31	(83, 1)	('S1', 'S0')	0.008616658753344863	0.002344904748262439	0.007770374815995134	0.02015154621093223	0.010470953723012134	0.030479738331731773	0.030982562854731638	0.008616658753344863
LT-HSC_183	LTHSC	#40bdbd	3	(83, 1)	('S1', 'S0')	0.004101549649426179	5.944461959178894e-05	0.012285483919913819	0.024666655314850912	0.01498606282693082	0.034994847435650456	0.03549767195865032	0.004101549649426179
HSPC_681	LTHSC	#40bdbd	4	(83, 1)	('S1', 'S0')	0.0029842392990327587	3.419113723124345e-05	0.01340279427030724	0.025783965665244334	0.01610337317732424	0.036112157786043875	0.03661498230904374	0.0029842392990327587
HSPC_700	LTHSC	#40bdbd	12	(83, 1)	('S1', 'S0')	0.005664068226704789	0.0008611496366550522	0.01072296534263521	0.023104136737572306	0.013423544249652211	0.03343232885837184	0.03393515338137171	0.005664068226704789
HSPC_706	LMPP	#7c5246	31	(83, 1)	('S1', 'S0')	0.008271281068538697	0.00013239783246470822	0.0081157525008013	0.020496923895738393	0.010816331407818302	0.030825116016537937	0.0313279405395378	0.008271281068538697
LT-HSC_184	LTHSC	#40bdbd	3	(83, 1)	('S1', 'S0')	0.004136385939012151	0.00014255626835039194	0.012250647630327845	0.024631819025264942	0.014951226537344847	0.03496001114606448	0.035462835669064344	0.004136385939012151
HSPC_682	MPP3	#bd4040	28	(6, 1)	('S3', 'S0')	0.009065466052311353	0.0011130337303802888	0.0033157053426257424	0.009065466052311353	0.006016284249642743	0.019393658173110895	0.01989648269611076	0.01970273891196574
HSPC_689	MPP1	#db721b	24	(83, 1)	('S1', 'S0')	0.009808670868492476	0.00037730500149885153	0.0065783627008475214	0.018959534095784616	0.009278941607864521	0.02928772621658416	0.029790550739584025	0.009808670868492476
HSPC_695	MPP3	#bd4040	72	(83, 1)	('S1', 'S0')	0.015565910864046364	0.000287911006975658	0.000821122705293633	0.013202294100230728	0.003521701612310634	0.02353048622103027	0.024033310744030135	0.015565910864046364
HSPC_701	MPP1	#db721b	47	(83, 1)	('S1', 'S0')	0.002311349655797538	0.0001511101896630458	0.014075683913542459	0.026456855308479556	0.01677626282055946	0.0367850474292791	0.037287871952278964	0.002311349655797538
HSPC_707	LMPP	#7c5246	57	(83, 1)	('S1', 'S0')	0.014048317764787918	0.000374213539016977	0.0023387158045520794	0.014719887199489174	0.00503929471156908	0.025048079320288717	0.02555090384328858	0.014048317764787918
HSPC_719	LTHSC	#40bdbd	40	(83, 1)	('S1', 'S0')	0.0026582372467963693	0.00020201828872371525	0.013728796322543629	0.026109967717480725	0.01642937522956063	0.03643815983828026	0.03694098436128013	0.0026582372467963693
HSPC_683	LMPP	#7c5246	54	(83, 1)	('S1', 'S0')	0.013731483891178845	0.0007899319021090446	0.0026555496781611523	0.015036721073098247	0.005356128585178153	0.02536491319389779	0.025867737716897654	0.013731483891178845
HSPC_690	MPP2	#000000	22	(83, 1)	('S1', 'S0')	0.007577755447362937	0.00012414391230835176	0.00880927812197706	0.021190449516914157	0.011509857028994062	0.0315186416377137	0.032021466160713566	0.007577755447362937
HSPC_696	MPP	#eea113	17	(83, 1)	('S1', 'S0')	0.0065877976012903685	0.0002740986518637964	0.00979923596804963	0.022180407362986723	0.012499814875066632	0.03250859948378627	0.03301142400678613	0.0065877976012903685
HSPC_702	LMPP	#7c5246	63	(83, 1)	('S1', 'S0')	0.015110816759973797	0.0002606158258579497	0.001276216809366201	0.013657388204303296	0.003976795716383202	0.02398558032510284	0.024488404848102704	0.015110816759973797
HSPC_708	LTHSC	#40bdbd	10	(83, 1)	('S1', 'S0')	0.004935877975252841	0.0001861035962448516	0.011451155594087156	0.023832326989024252	0.014151734501104157	0.03416051910982379	0.034663343632823654	0.004935877975252841
HSPC_714	LTHSC	#40bdbd	10	(83, 1)	('S1', 'S0')	0.004806073240960091	0.000317728612871717	0.011580960328379906	0.023962131723317	0.014281539235396906	0.034290323844116545	0.03479314836711641	0.004806073240960091
HSPC_720	LMPP	#7c5246	9	(80, 1)	('S2', 'S0')	0.0019158599308581829	0.00026525641009854975	0.0007847189761588181	0.013165890371095914	0.0019158599308581829	0.023494082491895454	0.02399690701489532	0.017171752545498815
Prog_697	MEP	#286ee1	13	(82, 6)	('S4', 'S3')	0.0029608135189178324	0.00014072505748719685	0.02025137451981867	0.007870203124881573	0.022951953426835668	0.018198395245681113	0.0029608135189178324	0.036638408089158664
Prog_709	MEP	#286ee1	26	(82, 6)	('S4', 'S3')	0.0052824247987271035	0.00039513723648858907	0.017929763240009396	0.0055485918450723015	0.020630342147026397	0.015876783965871843	0.0052824247987271035	0.0343167968093494
Prog_715	CMP	#d84f40	6	(82, 6)	('S4', 'S3')	0.010705572003008321	0.0003252608982482834	0.012506616035728179	0.00012544464079108399	0.015207194942745179	0.010453636761590626	0.010705572003008321	0.028893649605068177
LT-HSC_187	LTHSC	#40bdbd	3	(83, 1)	('S1', 'S0')	0.004186013067439574	9.118363450388366e-05	0.012201020501900424	0.024582191896837517	0.014901599408917426	0.03491038401763706	0.035413208540636926	0.004186013067439574
Prog_679	CMP	#d84f40	73	(6, 1)	('S3', 'S0')	0.0010028466460423582	0.0005717755644162978	0.011378324748894737	0.0010028466460423582	0.014078903655911738	0.0113310387668419	0.011833863289841763	0.027765358318234734
Prog_686	CMP	#d84f40	36	(81, 6)	('S5', 'S3')	0.0026922425658814633	0.000892344263749559	0.020017120949855173	0.007635949554918079	0.022717699856872175	0.0026922425658814633	0.018466966198717485	0.036404154519195174
Prog_692	CMP	#d84f40	31	(83, 1)	('S1', 'S0')	0.008529774258485737	0.0003185348620543872	0.00785725931085426	0.020238430705791358	0.010557838217871263	0.030566622826590898	0.031069447349590763	0.008529774258485737
Prog_698	GMP	#10b460	21	(81, 6)	('S5', 'S3')	0.0008978523146245251	0.00037293758660390634	0.021811511201112112	0.009430339806175017	0.02451209010812911	0.0008978523146245251	0.02026135644997442	0.03819854477045211
Prog_704	GMP	#10b460	35	(6, 1)	('S3', 'S0')	0.0049413882743480665	0.0010373294409849615	0.0074397831205890285	0.0049413882743480665	0.010140362027606029	0.015269580395147609	0.01577240491814747	0.023826816689929024
Prog_710	CMP	#d84f40	33	(82, 6)	('S4', 'S3')	0.008886607864083216	0.0007402426406028645	0.014325580174653284	0.001944408779716189	0.017026159081670284	0.012272600900515731	0.008886607864083216	0.030712613743993283
Prog_716	CMP	#d84f40	78	(81, 6)	('S5', 'S3')	0.009909586098877744	0.0010101506568365778	0.012799777416858893	0.0004186060219217979	0.015500356323875893	0.009909586098877744	0.011249622665721203	0.029186810986198894
LT-HSC_188	LTHSC	#40bdbd	4	(83, 1)	('S1', 'S0')	0.0029081892134480273	9.62768749709689e-05	0.01347884435589197	0.025860015750829066	0.01617942326290897	0.03618820787162861	0.036691032394628474	0.0029081892134480273
Prog_680	CMP	#d84f40	9	(80, 1)	('S2', 'S0')	0.001934384725701666	0.00028469353469235846	0.0007661941813153349	0.01314736557625243	0.001934384725701666	0.023475557697051973	0.023978382220051837	0.017153227750655333
Prog_687	GMP	#10b460	39	(81, 6)	('S5', 'S3')	0.003746633340775374	0.00024184969888047314	0.018962730174961265	0.006581558780024168	0.021663309081978263	0.003746633340775374	0.017412575423823573	0.035349763744301266
Prog_693	CMP	#d84f40	46	(83, 1)	('S1', 'S0')	0.012767561172936743	0.0005168948008262648	0.0036194723964032543	0.01600064379134035	0.006320051303420255	0.026328835912139893	0.026831660435139758	0.012767561172936743
Prog_699	CMP	#d84f40	0	(81, 6)	('S5', 'S3')	0.0015184195564850024	0.0008902063471487842	0.021190943959251633	0.00880977256431454	0.023891522866268635	0.0015184195564850024	0.019640789208113945	0.037577977528591634
Prog_705	CMP	#d84f40	19	(6, 1)	('S3', 'S0')	0.007386741773778694	0.001167764758192637	0.004994429621158401	0.007386741773778694	0.0076950085281754016	0.017714933894578237	0.018217758417578098	0.021381463190498398
Prog_711	MEP	#286ee1	30	(82, 6)	('S4', 'S3')	0.007114543782161288	0.0004643725459818374	0.016097644256575214	0.003716472861638117	0.018798223163592212	0.014044664982437659	0.007114543782161288	0.032484677825915215
Prog_717	CMP	#d84f40	15	(6, 1)	('S3', 'S0')	0.00832090998038641	0.0003651040916085256	0.0040602614145506845	0.00832090998038641	0.006760840321567685	0.018649102101185953	0.019151926624185814	0.020447294983890682
Prog_681	CMP	#d84f40	39	(81, 6)	('S5', 'S3')	0.0032665948201546983	0.0006780125012949519	0.01944276869558194	0.007061597300644843	0.022143347602598937	0.0032665948201546983	0.017892613944444247	0.03582980226492194
Prog_688	MEP	#286ee1	20	(82, 6)	('S4', 'S3')	0.004723452764687394	0.0003663937273556934	0.018488735274049106	0.006107563879112011	0.021189314181066107	0.016435755999911553	0.004723452764687394	0.0348757688433891
Prog_694	MEP	#286ee1	41	(82, 6)	('S4', 'S3')	0.008547047657681432	0.0005402969779994343	0.014665140381055068	0.002283968986117973	0.017365719288072068	0.012612161106917515	0.008547047657681432	0.031052173950395067
Prog_700	MEP	#286ee1	2	(82, 6)	('S4', 'S3')	0.0020394932949922492	7.748705495351697e-05	0.021172694743744253	0.008791523348807156	0.02387327365076125	0.019119715469606696	0.0020394932949922492	0.037559728313084254
Prog_706	CMP	#d84f40	36	(81, 6)	('S5', 'S3')	0.002760466792827066	0.0010088801969389848	0.019948896722909573	0.007567725327972476	0.02264947562992657	0.002760466792827066	0.01839874197177188	0.036335930292249574
Prog_712	CMP	#d84f40	41	(82, 6)	('S4', 'S3')	0.008403636451795196	0.00034259004108113425	0.014808551586941304	0.0024273801920042092	0.017509130493958303	0.012755572312803751	0.008403636451795196	0.031195585156281305
Prog_718	MEP	#286ee1	38	(82, 6)	('S4', 'S3')	0.007764594877790203	0.0006768241141368719	0.015447593160946297	0.003066421766009202	0.0181481720679633	0.013394613886808744	0.007764594877790203	0.031834626730286295
Prog_682	GMP	#10b460	79	(82, 6)	('S4', 'S3')	0.010183561495404241	0.000955225434558194	0.01302862654333226	0.0006474551483951641	0.01572920545034926	0.010975647269194706	0.010183561495404241	0.029415660112672257
Prog_689	GMP	#10b460	53	(81, 6)	('S5', 'S3')	0.0060573771621827074	0.00031950118268582554	0.01665198635355393	0.004270814958616835	0.019352565260570928	0.0060573771621827074	0.01510183160241624	0.03303901992289393
Prog_695	MEP	#286ee1	13	(82, 6)	('S4', 'S3')	0.002840033813143045	0.00012300987652106218	0.020372154225593457	0.00799098283065636	0.023072733132610455	0.0183191749514559	0.002840033813143045	0.03675918779493345
Prog_701	MEP	#286ee1	13	(82, 6)	('S4', 'S3')	0.0026460915877397884	0.0001443729488712961	0.02056609645099671	0.008184925056059616	0.02326667535801371	0.01851311717685916	0.0026460915877397884	0.03695313002033671
Prog_707	CMP	#d84f40	41	(82, 6)	('S4', 'S3')	0.008269975547583117	0.00042259432607527256	0.014942212491153383	0.0025610410962162884	0.017642791398170383	0.01288923321701583	0.008269975547583117	0.03132924606049338
Prog_713	MEP	#286ee1	26	(82, 6)	('S4', 'S3')	0.005535922371775602	0.0004720777651123764	0.0176762656669609	0.005295094272023803	0.020376844573977898	0.015623286392823345	0.005535922371775602	0.0340632992363009
Prog_719	MEP	#286ee1	16	(82, 6)	('S4', 'S3')	0.0035826903041670214	7.2041403091075e-05	0.019629497734569477	0.007248326339632384	0.02233007664158648	0.017576518460431928	0.0035826903041670214	0.03601653130390948
LT-HSC_191	LTHSC	#40bdbd	12	(83, 1)	('S1', 'S0')	0.006062376223964556	0.00017518548658161567	0.010324657345375441	0.022705828740312538	0.013025236252392443	0.03303402086111208	0.033536845384111946	0.006062376223964556
Prog_683	GMP	#10b460	59	(81, 6)	('S5', 'S3')	0.006973922029745646	0.0012572656088387663	0.015735441485990993	0.0033542700910538965	0.01843602039300799	0.006973922029745646	0.014185286734853302	0.03212247505533099
Prog_690	CMP	#d84f40	4	(83, 1)	('S1', 'S0')	0.0034601170961747305	5.767229399480077e-05	0.012926916473165267	0.02530808786810236	0.01562749538018227	0.035636279988901905	0.03613910451190177	0.0034601170961747305
Prog_696	MEP	#286ee1	52	(6, 1)	('S3', 'S0')	0.003933973846410955	0.0005176824803920308	0.008447197548526141	0.003933973846410955	0.011147776455543143	0.014262165967210496	0.01476499049021036	0.02483423111786614
Prog_702	CMP	#d84f40	20	(82, 6)	('S4', 'S3')	0.004541481779996422	0.0001783514214903725	0.01867070625874008	0.006289534863802983	0.02137128516575708	0.016617726984602524	0.004541481779996422	0.03505773982808008
Prog_708	MEP	#286ee1	20	(82, 6)	('S4', 'S3')	0.004756371287954952	0.0001423952486337989	0.018455816750781548	0.006074645355844453	0.021156395657798546	0.016402837476643995	0.004756371287954952	0.03484285032012155
Prog_714	MEP	#286ee1	16	(82, 6)	('S4', 'S3')	0.0034611690954076037	1.980650455108147e-05	0.019751018943328896	0.007369847548391801	0.022451597850345895	0.017698039669191343	0.0034611690954076037	0.0361380525126689
Prog_720	CMP	#d84f40	33	(82, 6)	('S4', 'S3')	0.009147014190924533	0.001108112617265574	0.014065173847811967	0.0016840024528748717	0.016765752754828965	0.012012194573674414	0.009147014190924533	0.030452207417151968
LT-HSC_192	LTHSC	#40bdbd	4	(83, 1)	('S1', 'S0')	0.003404155617387859	2.9424787180793627e-05	0.012982877951952139	0.025364049346889232	0.01568345685896914	0.035692241467688776	0.03619506599068864	0.003404155617387859
Prog_684	CMP	#d84f40	15	(6, 1)	('S3', 'S0')	0.008014946791440755	0.0008579381920651044	0.00436622460349634	0.008014946791440755	0.007066803510513341	0.0183431389122403	0.01884596343524016	0.02075325817283634
HSPC_727	MPP	#eea113	3	(83, 1)	('S1', 'S0')	0.004307085685843307	0.0003303745465812902	0.01207994788349669	0.024461119278433786	0.014780526790513691	0.03478931139923333	0.035292135922233195	0.004307085685843307
HSPC_733	LTHSC	#40bdbd	10	(83, 1)	('S1', 'S0')	0.005077694517352924	0.00018394061889830612	0.011309339051987072	0.02369051044692417	0.014009917959004074	0.03401870256772371	0.03452152709072358	0.005077694517352924
HSPC_745	LMPP	#7c5246	63	(83, 1)	('S1', 'S0')	0.01477403469649104	0.0005682999905570253	0.0016129988728489572	0.013994170267786052	0.004313577779865958	0.024322362388585594	0.02482518691158546	0.01477403469649104
